time,symbol,side,long,short,confidence,price
2026-08-27T01:23:52.836536+00:00,SOL,WAIT,70,0,70,16044.0
2026-08-27T01:29:42.051220+00:00,BTC,WAIT,32,36,36,12529136.0
2026-08-27T01:29:42.051242+00:00,ETH,WAIT,54,10,54,396280.0
2026-08-27T01:29:42.051248+00:00,XRP,WAIT,14,34,34,222.96
2026-08-27T01:29:42.051254+00:00,SOL,WAIT,70,0,70,16044.0
2026-08-27T01:35:30.764282+00:00,BTC,WAIT,48,0,48,12561364.0
2026-08-27T01:35:30.764304+00:00,ETH,WAIT,60,0,60,398734.0
2026-08-27T01:35:30.764310+00:00,XRP,WAIT,20,18,20,224.634
2026-08-27T01:35:30.764317+00:00,SOL,WAIT,70,0,70,16180.0
2026-08-27T01:41:18.531133+00:00,BTC,WAIT,48,0,48,12561364.0
2026-08-27T01:41:18.531157+00:00,ETH,WAIT,60,0,60,398734.0
2026-08-27T01:41:18.531163+00:00,XRP,WAIT,20,18,20,224.634
2026-08-27T01:41:18.531169+00:00,SOL,WAIT,70,0,70,16180.0
2026-08-27T01:42:27.735527+00:00,BTC,WAIT,48,0,48,12561364.0
2026-08-27T01:42:27.735548+00:00,ETH,WAIT,60,0,60,398734.0
2026-08-27T01:42:27.735552+00:00,XRP,WAIT,20,18,20,224.634
2026-08-27T01:42:27.735556+00:00,SOL,WAIT,70,0,70,16180.0
2026-08-27T01:48:19.321357+00:00,BTC,WAIT,38,12,38,12551436.0
2026-08-27T01:48:19.321378+00:00,ETH,WAIT,60,10,60,397365.0
2026-08-27T01:48:19.321382+00:00,XRP,WAIT,20,28,28,223.785
2026-08-27T01:48:19.321386+00:00,SOL,WAIT,70,0,70,16132.0
2026-08-27T01:54:10.006217+00:00,BTC,WAIT,38,12,38,12551436.0
2026-08-27T01:54:10.006233+00:00,ETH,WAIT,60,10,60,397365.0
2026-08-27T01:54:10.006236+00:00,XRP,WAIT,20,28,28,223.785
2026-08-27T01:54:10.006240+00:00,SOL,WAIT,70,0,70,16132.0
2026-08-27T01:59:58.740642+00:00,BTC,WAIT,38,12,38,12551436.0
2026-08-27T01:59:58.740662+00:00,ETH,WAIT,60,10,60,397365.0
2026-08-27T01:59:58.740666+00:00,XRP,WAIT,20,28,28,223.785
2026-08-27T01:59:58.740670+00:00,SOL,WAIT,70,0,70,16132.0
2026-08-27T02:05:47.744581+00:00,BTC,WAIT,43,0,43,12569178.0
2026-08-27T02:05:47.744593+00:00,ETH,WAIT,48,0,48,398400.0
2026-08-27T02:05:47.744597+00:00,XRP,WAIT,20,18,20,224.626
2026-08-27T02:05:47.744601+00:00,SOL,LONG,84,0,84,16198.0
2026-08-27T02:11:38.746092+00:00,BTC,WAIT,43,0,43,12569178.0
2026-08-27T02:11:38.746105+00:00,ETH,WAIT,48,0,48,398400.0
2026-08-27T02:11:38.746108+00:00,XRP,WAIT,20,18,20,224.626
2026-08-27T02:11:38.746113+00:00,SOL,LONG,84,0,84,16198.0
2026-08-27T02:17:28.967070+00:00,BTC,WAIT,48,12,48,12569169.0
2026-08-27T02:17:28.967088+00:00,ETH,WAIT,48,0,48,398400.0
2026-08-27T02:17:28.967092+00:00,XRP,WAIT,30,18,30,224.709
2026-08-27T02:17:28.967097+00:00,SOL,WAIT,70,0,70,16208.0
2026-08-27T02:23:18.037104+00:00,BTC,WAIT,48,12,48,12569169.0
2026-08-27T02:23:18.037124+00:00,ETH,WAIT,63,0,63,398831.0
2026-08-27T02:23:18.037128+00:00,XRP,WAIT,30,18,30,224.709
2026-08-27T02:23:18.037133+00:00,SOL,WAIT,70,0,70,16208.0
2026-08-27T02:29:10.312096+00:00,BTC,WAIT,48,12,48,12569169.0
2026-08-27T02:29:10.312115+00:00,ETH,WAIT,63,0,63,398831.0
2026-08-27T02:29:10.312120+00:00,XRP,WAIT,30,18,30,224.709
2026-08-27T02:29:10.312125+00:00,SOL,WAIT,70,0,70,16208.0
2026-08-27T02:35:01.623907+00:00,BTC,WAIT,38,12,38,12555166.0
2026-08-27T02:35:01.623929+00:00,ETH,WAIT,58,12,58,398122.0
2026-08-27T02:35:01.623945+00:00,XRP,WAIT,20,18,20,224.208
2026-08-27T02:35:01.623951+00:00,SOL,WAIT,70,0,70,16131.0
2026-08-27T02:40:49.714461+00:00,BTC,WAIT,38,12,38,12555166.0
2026-08-27T02:40:49.714481+00:00,ETH,WAIT,58,12,58,398122.0
2026-08-27T02:40:49.714486+00:00,XRP,WAIT,20,18,20,224.208
2026-08-27T02:40:49.714490+00:00,SOL,WAIT,70,0,70,16131.0
2026-08-27T02:46:39.463991+00:00,BTC,WAIT,38,12,38,12555166.0
2026-08-27T02:46:39.464011+00:00,ETH,WAIT,48,12,48,397561.0
2026-08-27T02:46:39.464015+00:00,XRP,WAIT,20,18,20,223.7
2026-08-27T02:46:39.464020+00:00,SOL,WAIT,60,0,60,16090.0
2026-08-27T02:47:47.188941+00:00,BTC,WAIT,38,12,38,12555166.0
2026-08-27T02:47:47.188960+00:00,ETH,WAIT,48,12,48,397561.0
2026-08-27T02:47:47.188966+00:00,XRP,WAIT,20,18,20,223.7
2026-08-27T02:47:47.188972+00:00,SOL,WAIT,60,0,60,16090.0
2026-08-27T02:53:31.866010+00:00,BTC,WAIT,38,12,38,12550404.0
2026-08-27T02:53:31.866030+00:00,ETH,WAIT,48,12,48,397561.0
2026-08-27T02:53:31.866035+00:00,XRP,WAIT,20,18,20,223.7
2026-08-27T02:53:31.866041+00:00,SOL,WAIT,60,0,60,16090.0
2026-08-27T02:59:14.683730+00:00,BTC,WAIT,38,12,38,12550404.0
2026-08-27T02:59:14.683749+00:00,ETH,WAIT,48,12,48,397561.0
2026-08-27T02:59:14.683755+00:00,XRP,WAIT,20,18,20,223.7
2026-08-27T02:59:14.683760+00:00,SOL,WAIT,60,0,60,16090.0
2026-08-27T03:05:00.466863+00:00,BTC,WAIT,38,17,38,12551001.0
2026-08-27T03:05:00.466882+00:00,ETH,WAIT,48,12,48,397640.0
2026-08-27T03:05:00.466888+00:00,XRP,WAIT,20,18,20,224.072
2026-08-27T03:05:00.466893+00:00,SOL,WAIT,58,0,58,16125.0
2026-08-27T03:10:45.223076+00:00,BTC,WAIT,38,17,38,12551001.0
2026-08-27T03:10:45.223096+00:00,ETH,WAIT,48,12,48,397640.0
2026-08-27T03:10:45.223102+00:00,XRP,WAIT,20,18,20,224.072
2026-08-27T03:10:45.223108+00:00,SOL,WAIT,58,0,58,16125.0
2026-08-27T03:16:30.995462+00:00,BTC,WAIT,32,12,32,12549199.0
2026-08-27T03:16:30.995481+00:00,ETH,WAIT,42,12,42,397137.0
2026-08-27T03:16:30.995487+00:00,XRP,WAIT,14,28,28,223.614
2026-08-27T03:16:30.995492+00:00,SOL,WAIT,58,0,58,16125.0
2026-08-27T03:22:14.253625+00:00,BTC,WAIT,32,12,32,12549199.0
2026-08-27T03:22:14.253644+00:00,ETH,WAIT,42,12,42,397137.0
2026-08-27T03:22:14.253650+00:00,XRP,WAIT,14,28,28,223.614
2026-08-27T03:22:14.253655+00:00,SOL,WAIT,48,0,48,16098.0
2026-08-27T03:27:58.718337+00:00,BTC,WAIT,32,12,32,12549199.0
2026-08-27T03:27:58.718375+00:00,ETH,WAIT,42,12,42,397137.0
2026-08-27T03:27:58.718382+00:00,XRP,WAIT,14,28,28,223.614
2026-08-27T03:27:58.718387+00:00,SOL,WAIT,48,0,48,16098.0
2026-08-27T03:33:42.585423+00:00,BTC,WAIT,67,0,67,12580993.0
2026-08-27T03:33:42.585443+00:00,ETH,WAIT,53,0,53,398326.0
2026-08-27T03:33:42.585449+00:00,XRP,WAIT,35,18,35,225.288
2026-08-27T03:33:42.585454+00:00,SOL,WAIT,58,0,58,16217.0
2026-08-27T03:39:27.384344+00:00,BTC,WAIT,67,0,67,12580993.0
2026-08-27T03:39:27.384390+00:00,ETH,WAIT,53,0,53,398326.0
2026-08-27T03:39:27.384397+00:00,XRP,WAIT,35,18,35,225.288
2026-08-27T03:39:27.384402+00:00,SOL,WAIT,58,0,58,16217.0
2026-08-27T03:45:11.629274+00:00,BTC,WAIT,67,0,67,12580993.0
2026-08-27T03:45:11.629294+00:00,ETH,WAIT,53,0,53,398326.0
2026-08-27T03:45:11.629300+00:00,XRP,WAIT,35,18,35,225.288
2026-08-27T03:45:11.629305+00:00,SOL,WAIT,58,0,58,16217.0
2026-08-27T03:50:55.300834+00:00,BTC,WAIT,62,12,62,12577526.0
2026-08-27T03:50:55.300854+00:00,ETH,WAIT,42,22,42,397616.0
2026-08-27T03:50:55.300860+00:00,XRP,WAIT,24,32,32,224.298
2026-08-27T03:50:55.300865+00:00,SOL,WAIT,58,12,58,16149.0
2026-08-27T03:52:03.560619+00:00,BTC,WAIT,62,12,62,12577526.0
2026-08-27T03:52:03.560639+00:00,ETH,WAIT,42,22,42,397616.0
2026-08-27T03:52:03.560645+00:00,XRP,WAIT,24,32,32,224.298
2026-08-27T03:52:03.560650+00:00,SOL,WAIT,58,12,58,16149.0
2026-08-27T03:57:48.928257+00:00,BTC,WAIT,62,12,62,12577526.0
2026-08-27T03:57:48.928279+00:00,ETH,WAIT,42,22,42,397616.0
2026-08-27T03:57:48.928285+00:00,XRP,WAIT,24,32,32,224.298
2026-08-27T03:57:48.928291+00:00,SOL,WAIT,58,12,58,16149.0
2026-08-27T04:03:34.589129+00:00,BTC,WAIT,52,12,52,12561135.0
2026-08-27T04:03:34.589150+00:00,ETH,WAIT,42,22,42,397545.0
2026-08-27T04:03:34.589156+00:00,XRP,WAIT,14,18,18,224.227
2026-08-27T04:03:34.589162+00:00,SOL,WAIT,48,0,48,16095.0
2026-08-27T04:09:20.887620+00:00,BTC,WAIT,52,12,52,12561135.0
2026-08-27T04:09:20.887642+00:00,ETH,WAIT,42,22,42,397545.0
2026-08-27T04:09:20.887649+00:00,XRP,WAIT,14,18,18,224.227
2026-08-27T04:09:20.887654+00:00,SOL,WAIT,48,0,48,16095.0
2026-08-27T04:15:06.481094+00:00,BTC,WAIT,52,12,52,12561135.0
2026-08-27T04:15:06.481113+00:00,ETH,WAIT,42,22,42,397545.0
2026-08-27T04:15:06.481119+00:00,XRP,WAIT,14,18,18,224.227
2026-08-27T04:15:06.481124+00:00,SOL,WAIT,48,0,48,16095.0
2026-08-27T04:20:51.625904+00:00,BTC,WAIT,58,0,58,12572554.0
2026-08-27T04:20:51.625924+00:00,ETH,WAIT,42,10,42,397681.0
2026-08-27T04:20:51.625929+00:00,XRP,WAIT,24,18,24,224.387
2026-08-27T04:20:51.625935+00:00,SOL,WAIT,58,0,58,16159.0
2026-08-27T04:26:36.749543+00:00,BTC,WAIT,58,0,58,12572554.0
2026-08-27T04:26:36.749563+00:00,ETH,WAIT,42,10,42,397681.0
2026-08-27T04:26:36.749569+00:00,XRP,WAIT,24,18,24,224.387
2026-08-27T04:26:36.749574+00:00,SOL,WAIT,58,0,58,16159.0
2026-08-27T04:32:22.417035+00:00,BTC,WAIT,58,12,58,12570875.0
2026-08-27T04:32:22.417055+00:00,ETH,WAIT,56,22,56,397562.0
2026-08-27T04:32:22.417061+00:00,XRP,WAIT,24,18,24,224.387
2026-08-27T04:32:22.417067+00:00,SOL,WAIT,58,17,58,16157.0
2026-08-27T04:38:06.125561+00:00,BTC,WAIT,58,12,58,12570875.0
2026-08-27T04:38:06.125579+00:00,ETH,WAIT,56,22,56,397562.0
2026-08-27T04:38:06.125585+00:00,XRP,WAIT,14,32,32,224.118
2026-08-27T04:38:06.125591+00:00,SOL,WAIT,58,17,58,16157.0
2026-08-27T04:43:51.724806+00:00,BTC,WAIT,58,12,58,12570875.0
2026-08-27T04:43:51.724826+00:00,ETH,WAIT,56,22,56,397562.0
2026-08-27T04:43:51.724832+00:00,XRP,WAIT,14,32,32,224.118
2026-08-27T04:43:51.724838+00:00,SOL,WAIT,58,17,58,16157.0
2026-08-27T04:49:36.751756+00:00,BTC,WAIT,58,12,58,12565675.0
2026-08-27T04:49:36.751777+00:00,ETH,WAIT,42,22,42,396933.0
2026-08-27T04:49:36.751782+00:00,XRP,WAIT,14,28,28,224.121
2026-08-27T04:49:36.751788+00:00,SOL,WAIT,63,0,63,16157.0
2026-08-27T04:55:21.369952+00:00,BTC,WAIT,58,12,58,12565675.0
2026-08-27T04:55:21.369972+00:00,ETH,WAIT,42,22,42,396933.0
2026-08-27T04:55:21.369977+00:00,XRP,WAIT,14,28,28,224.121
2026-08-27T04:55:21.369983+00:00,SOL,WAIT,63,0,63,16157.0
2026-08-27T04:56:33.014220+00:00,BTC,WAIT,58,12,58,12565675.0
2026-08-27T04:56:33.014241+00:00,ETH,WAIT,42,22,42,396933.0
2026-08-27T04:56:33.014247+00:00,XRP,WAIT,14,28,28,224.121
2026-08-27T04:56:33.014253+00:00,SOL,WAIT,63,0,63,16157.0
2026-08-27T05:02:22.707894+00:00,BTC,WAIT,42,26,42,12560000.0
2026-08-27T05:02:22.707917+00:00,ETH,WAIT,42,22,42,396933.0
2026-08-27T05:02:22.707923+00:00,XRP,WAIT,14,42,42,223.59
2026-08-27T05:02:22.707929+00:00,SOL,WAIT,48,0,48,16110.0
2026-08-27T05:08:12.783178+00:00,BTC,WAIT,42,26,42,12560000.0
2026-08-27T05:08:12.783199+00:00,ETH,WAIT,42,36,42,396576.0
2026-08-27T05:08:12.783204+00:00,XRP,WAIT,14,42,42,223.59
2026-08-27T05:08:12.783211+00:00,SOL,WAIT,48,0,48,16110.0
2026-08-27T05:14:02.531989+00:00,BTC,WAIT,42,26,42,12560000.0
2026-08-27T05:14:02.532012+00:00,ETH,WAIT,42,36,42,396576.0
2026-08-27T05:14:02.532018+00:00,XRP,WAIT,14,42,42,223.59
2026-08-27T05:14:02.532024+00:00,SOL,WAIT,48,0,48,16110.0
2026-08-27T05:19:50.205036+00:00,BTC,WAIT,42,26,42,12547233.0
2026-08-27T05:19:50.205058+00:00,ETH,WAIT,42,36,42,396508.0
2026-08-27T05:19:50.205064+00:00,XRP,WAIT,14,34,34,223.2
2026-08-27T05:19:50.205070+00:00,SOL,WAIT,48,0,48,16113.0
2026-08-27T05:25:38.264329+00:00,BTC,WAIT,42,26,42,12547233.0
2026-08-27T05:25:38.264350+00:00,ETH,WAIT,42,36,42,396508.0
2026-08-27T05:25:38.264356+00:00,XRP,WAIT,14,34,34,223.2
2026-08-27T05:25:38.264362+00:00,SOL,WAIT,48,0,48,16113.0
2026-08-27T05:31:31.812172+00:00,BTC,WAIT,42,26,42,12547233.0
2026-08-27T05:31:31.812194+00:00,ETH,WAIT,42,27,42,396053.0
2026-08-27T05:31:31.812199+00:00,XRP,WAIT,26,28,28,223.538
2026-08-27T05:31:31.812206+00:00,SOL,WAIT,42,10,42,16102.0
2026-08-27T05:37:22.374086+00:00,BTC,WAIT,42,10,42,12549999.0
2026-08-27T05:37:22.374106+00:00,ETH,WAIT,42,27,42,396053.0
2026-08-27T05:37:22.374112+00:00,XRP,WAIT,26,28,28,223.538
2026-08-27T05:37:22.374117+00:00,SOL,WAIT,42,10,42,16102.0
2026-08-27T05:43:12.407963+00:00,BTC,WAIT,42,10,42,12549999.0
2026-08-27T05:43:12.407985+00:00,ETH,WAIT,42,27,42,396053.0
2026-08-27T05:43:12.407991+00:00,XRP,WAIT,26,28,28,223.538
2026-08-27T05:43:12.407997+00:00,SOL,WAIT,42,10,42,16102.0
2026-08-27T05:49:04.592381+00:00,BTC,WAIT,42,27,42,12548480.0
2026-08-27T05:49:04.592403+00:00,ETH,WAIT,59,10,59,396576.0
2026-08-27T05:49:04.592409+00:00,XRP,WAIT,14,33,33,223.289
2026-08-27T05:49:04.592415+00:00,SOL,WAIT,53,0,53,16142.0
2026-08-27T05:54:54.401653+00:00,BTC,WAIT,42,27,42,12548480.0
2026-08-27T05:54:54.401674+00:00,ETH,WAIT,59,10,59,396576.0
2026-08-27T05:54:54.401680+00:00,XRP,WAIT,14,33,33,223.289
2026-08-27T05:54:54.401686+00:00,SOL,WAIT,53,0,53,16142.0
2026-08-27T06:00:43.373365+00:00,BTC,WAIT,42,27,42,12548480.0
2026-08-27T06:00:43.373386+00:00,ETH,WAIT,59,10,59,396576.0
2026-08-27T06:00:43.373392+00:00,XRP,WAIT,46,18,46,224.891
2026-08-27T06:00:43.373398+00:00,SOL,WAIT,63,0,63,16284.0
2026-08-27T06:02:20.293073+00:00,BTC,WAIT,62,0,62,12578749.0
2026-08-27T06:02:20.293090+00:00,ETH,LONG,79,0,79,398072.0
2026-08-27T06:02:20.293096+00:00,XRP,WAIT,46,18,46,224.891
2026-08-27T06:02:20.293103+00:00,SOL,WAIT,63,0,63,16284.0
2026-08-27T06:08:25.004988+00:00,BTC,WAIT,62,0,62,12578749.0
2026-08-27T06:08:25.005003+00:00,ETH,LONG,79,0,79,398072.0
2026-08-27T06:08:25.005009+00:00,XRP,WAIT,46,18,46,224.891
2026-08-27T06:08:25.005016+00:00,SOL,WAIT,63,0,63,16284.0
2026-08-27T06:14:28.470692+00:00,BTC,WAIT,62,0,62,12578749.0
2026-08-27T06:14:28.470709+00:00,ETH,LONG,79,0,79,398072.0
2026-08-27T06:14:28.470715+00:00,XRP,WAIT,46,18,46,224.891
2026-08-27T06:14:28.470722+00:00,SOL,WAIT,63,0,63,16284.0
2026-08-27T06:20:30.841238+00:00,BTC,WAIT,42,22,42,12546664.0
2026-08-27T06:20:30.841259+00:00,ETH,WAIT,56,27,56,396661.0
2026-08-27T06:20:30.841265+00:00,XRP,WAIT,14,28,28,223.254
2026-08-27T06:20:30.841271+00:00,SOL,WAIT,66,17,66,16162.0
2026-08-27T06:26:32.943565+00:00,BTC,WAIT,42,22,42,12546664.0
2026-08-27T06:26:32.943586+00:00,ETH,WAIT,56,27,56,396661.0
2026-08-27T06:26:32.943592+00:00,XRP,WAIT,14,28,28,223.254
2026-08-27T06:26:32.943598+00:00,SOL,WAIT,66,17,66,16162.0
2026-08-27T06:32:42.122641+00:00,BTC,WAIT,42,41,42,12541760.0
2026-08-27T06:32:42.122663+00:00,ETH,WAIT,42,27,42,396355.0
2026-08-27T06:32:42.122668+00:00,XRP,WAIT,40,28,40,223.657
2026-08-27T06:32:42.122675+00:00,SOL,WAIT,42,17,42,16111.0
2026-08-27T06:38:51.456598+00:00,BTC,WAIT,42,41,42,12541760.0
2026-08-27T06:38:51.456619+00:00,ETH,WAIT,42,27,42,396355.0
2026-08-27T06:38:51.456625+00:00,XRP,WAIT,40,28,40,223.657
2026-08-27T06:38:51.456632+00:00,SOL,WAIT,42,17,42,16111.0
2026-08-27T06:44:58.161950+00:00,BTC,WAIT,42,41,42,12541760.0
2026-08-27T06:44:58.161972+00:00,ETH,WAIT,42,27,42,396355.0
2026-08-27T06:44:58.161978+00:00,XRP,WAIT,40,28,40,223.657
2026-08-27T06:44:58.161984+00:00,SOL,WAIT,42,17,42,16111.0
2026-08-27T06:51:00.787060+00:00,BTC,WAIT,61,10,61,12554080.0
2026-08-27T06:51:00.787080+00:00,ETH,LONG,73,10,73,396661.0
2026-08-27T06:51:00.787086+00:00,XRP,WAIT,46,28,46,223.715
2026-08-27T06:51:00.787092+00:00,SOL,WAIT,42,0,42,16123.0
2026-08-27T06:57:02.998650+00:00,BTC,WAIT,61,10,61,12554080.0
2026-08-27T06:57:02.998666+00:00,ETH,LONG,73,10,73,396661.0
2026-08-27T06:57:02.998671+00:00,XRP,WAIT,46,28,46,223.715
2026-08-27T06:57:02.998677+00:00,SOL,WAIT,42,0,42,16123.0
2026-08-27T07:03:07.753627+00:00,BTC,WAIT,62,0,62,12566700.0
2026-08-27T07:03:07.753649+00:00,ETH,WAIT,60,0,60,397358.0
2026-08-27T07:03:07.753654+00:00,XRP,WAIT,56,18,56,224.129
2026-08-27T07:03:07.753660+00:00,SOL,WAIT,42,14,42,16140.0
2026-08-27T07:09:15.621427+00:00,BTC,WAIT,62,0,62,12566700.0
2026-08-27T07:09:15.621450+00:00,ETH,WAIT,60,0,60,397358.0
2026-08-27T07:09:15.621456+00:00,XRP,WAIT,56,18,56,224.129
2026-08-27T07:09:15.621462+00:00,SOL,WAIT,42,14,42,16140.0
2026-08-27T07:10:33.027007+00:00,BTC,WAIT,62,0,62,12566700.0
2026-08-27T07:10:33.027027+00:00,ETH,WAIT,60,0,60,397358.0
2026-08-27T07:10:33.027033+00:00,XRP,WAIT,56,18,56,224.129
2026-08-27T07:10:33.027038+00:00,SOL,WAIT,42,14,42,16140.0
2026-08-27T07:16:29.929089+00:00,BTC,WAIT,62,0,62,12566700.0
2026-08-27T07:16:29.929108+00:00,ETH,WAIT,65,0,65,397477.0
2026-08-27T07:16:29.929115+00:00,XRP,WAIT,20,32,32,223.897
2026-08-27T07:16:29.929120+00:00,SOL,WAIT,42,14,42,16140.0
2026-08-27T07:22:27.079631+00:00,BTC,WAIT,48,0,48,12568640.0
2026-08-27T07:22:27.079651+00:00,ETH,WAIT,65,0,65,397477.0
2026-08-27T07:22:27.079656+00:00,XRP,WAIT,20,32,32,223.897
2026-08-27T07:22:27.079662+00:00,SOL,WAIT,47,14,47,16146.0
2026-08-27T07:28:24.399355+00:00,BTC,WAIT,48,0,48,12568640.0
2026-08-27T07:28:24.399374+00:00,ETH,WAIT,65,0,65,397477.0
2026-08-27T07:28:24.399379+00:00,XRP,WAIT,20,32,32,223.897
2026-08-27T07:28:24.399385+00:00,SOL,WAIT,47,14,47,16146.0
2026-08-27T07:34:20.789115+00:00,BTC,WAIT,58,26,58,12564160.0
2026-08-27T07:34:20.789135+00:00,ETH,WAIT,42,36,42,397030.0
2026-08-27T07:34:20.789141+00:00,XRP,WAIT,42,32,42,224.028
2026-08-27T07:34:20.789147+00:00,SOL,WAIT,42,36,42,16120.0
2026-08-27T07:40:16.717011+00:00,BTC,WAIT,58,26,58,12564160.0
2026-08-27T07:40:16.717031+00:00,ETH,WAIT,42,36,42,397030.0
2026-08-27T07:40:16.717037+00:00,XRP,WAIT,42,32,42,224.028
2026-08-27T07:40:16.717043+00:00,SOL,WAIT,42,36,42,16120.0
2026-08-27T07:46:12.593883+00:00,BTC,WAIT,58,26,58,12564160.0
2026-08-27T07:46:12.593903+00:00,ETH,WAIT,42,36,42,397030.0
2026-08-27T07:46:12.593909+00:00,XRP,WAIT,42,18,42,224.565
2026-08-27T07:46:12.593914+00:00,SOL,WAIT,67,0,67,16169.0
2026-08-27T07:52:08.722646+00:00,BTC,WAIT,58,0,58,12573680.0
2026-08-27T07:52:08.722662+00:00,ETH,LONG,75,0,75,397494.0
2026-08-27T07:52:08.722668+00:00,XRP,WAIT,42,18,42,224.565
2026-08-27T07:52:08.722674+00:00,SOL,WAIT,67,0,67,16169.0
2026-08-27T07:58:06.021671+00:00,BTC,WAIT,58,0,58,12573680.0
2026-08-27T07:58:06.021684+00:00,ETH,LONG,75,0,75,397494.0
2026-08-27T07:58:06.021690+00:00,XRP,WAIT,42,18,42,224.565
2026-08-27T07:58:06.021696+00:00,SOL,WAIT,67,0,67,16169.0
2026-08-27T08:03:59.795348+00:00,BTC,LONG,81,0,81,12606583.0
2026-08-27T08:03:59.795362+00:00,ETH,LONG,84,0,84,398191.0
2026-08-27T08:03:59.795368+00:00,XRP,WAIT,48,18,48,225.147
2026-08-27T08:03:59.795373+00:00,SOL,LONG,77,0,77,16219.0
2026-08-27T08:09:55.072460+00:00,BTC,LONG,81,0,81,12606583.0
2026-08-27T08:09:55.072474+00:00,ETH,LONG,84,0,84,398191.0
2026-08-27T08:09:55.072480+00:00,XRP,WAIT,48,18,48,225.147
2026-08-27T08:09:55.072485+00:00,SOL,LONG,77,0,77,16219.0
2026-08-27T08:15:47.993237+00:00,BTC,LONG,81,0,81,12606583.0
2026-08-27T08:15:47.993252+00:00,ETH,LONG,84,0,84,398191.0
2026-08-27T08:15:47.993257+00:00,XRP,WAIT,39,18,39,227.352
2026-08-27T08:15:47.993263+00:00,SOL,LONG,77,0,77,16219.0
2026-08-27T08:17:08.644408+00:00,BTC,LONG,81,0,81,12687919.0
2026-08-27T08:17:08.644421+00:00,ETH,LONG,81,0,81,401197.0
2026-08-27T08:17:08.644426+00:00,XRP,WAIT,39,18,39,227.352
2026-08-27T08:17:08.644431+00:00,SOL,LONG,89,0,89,16387.0
2026-08-27T08:23:03.425398+00:00,BTC,LONG,81,0,81,12687919.0
2026-08-27T08:23:03.425412+00:00,ETH,LONG,81,0,81,401197.0
2026-08-27T08:23:03.425416+00:00,XRP,WAIT,39,18,39,227.352
2026-08-27T08:23:03.425421+00:00,SOL,LONG,89,0,89,16387.0
2026-08-27T08:29:03.230660+00:00,BTC,LONG,81,0,81,12687919.0
2026-08-27T08:29:03.230673+00:00,ETH,LONG,81,0,81,401197.0
2026-08-27T08:29:03.230677+00:00,XRP,WAIT,39,18,39,227.352
2026-08-27T08:29:03.230683+00:00,SOL,LONG,89,0,89,16387.0
2026-08-27T08:34:56.708254+00:00,BTC,WAIT,67,0,67,12704050.0
2026-08-27T08:34:56.708266+00:00,ETH,LONG,79,0,79,403710.0
2026-08-27T08:34:56.708271+00:00,XRP,WAIT,39,18,39,228.789
2026-08-27T08:34:56.708276+00:00,SOL,LONG,75,0,75,16590.0
2026-08-27T08:40:49.067170+00:00,BTC,WAIT,67,0,67,12704050.0
2026-08-27T08:40:49.067183+00:00,ETH,LONG,79,0,79,403710.0
2026-08-27T08:40:49.067187+00:00,XRP,WAIT,39,18,39,228.789
2026-08-27T08:40:49.067192+00:00,SOL,LONG,75,0,75,16590.0
2026-08-27T08:46:42.376118+00:00,BTC,WAIT,62,0,62,12734901.0
2026-08-27T08:46:42.376132+00:00,ETH,WAIT,67,0,67,404005.0
2026-08-27T08:46:42.376137+00:00,XRP,WAIT,39,18,39,229.13
2026-08-27T08:46:42.376142+00:00,SOL,LONG,81,0,81,16603.0
2026-08-27T08:52:36.345368+00:00,BTC,WAIT,62,0,62,12734901.0
2026-08-27T08:52:36.345382+00:00,ETH,WAIT,67,0,67,404005.0
2026-08-27T08:52:36.345386+00:00,XRP,WAIT,39,18,39,229.13
2026-08-27T08:52:36.345392+00:00,SOL,LONG,81,0,81,16603.0
2026-08-27T08:58:30.238236+00:00,BTC,WAIT,62,0,62,12734901.0
2026-08-27T08:58:30.238249+00:00,ETH,WAIT,67,0,67,404005.0
2026-08-27T08:58:30.238254+00:00,XRP,WAIT,39,18,39,229.13
2026-08-27T08:58:30.238258+00:00,SOL,LONG,81,0,81,16603.0
2026-08-27T09:04:26.169639+00:00,BTC,LONG,76,5,76,12706351.0
2026-08-27T09:04:26.169654+00:00,ETH,WAIT,62,0,62,403544.0
2026-08-27T09:04:26.169659+00:00,XRP,WAIT,44,23,44,228.771
2026-08-27T09:04:26.169665+00:00,SOL,LONG,81,0,81,16683.0
2026-08-27T09:10:21.329241+00:00,BTC,LONG,76,5,76,12706351.0
2026-08-27T09:10:21.329254+00:00,ETH,WAIT,62,0,62,403544.0
2026-08-27T09:10:21.329258+00:00,XRP,WAIT,44,23,44,228.771
2026-08-27T09:10:21.329263+00:00,SOL,LONG,81,0,81,16683.0
2026-08-27T09:16:14.602508+00:00,BTC,LONG,76,5,76,12706351.0
2026-08-27T09:16:14.602522+00:00,ETH,LONG,82,0,82,403848.0
2026-08-27T09:16:14.602526+00:00,XRP,WAIT,44,18,44,229.252
2026-08-27T09:16:14.602533+00:00,SOL,LONG,81,0,81,16711.0
2026-08-27T09:22:07.325931+00:00,BTC,WAIT,67,0,67,12728206.0
2026-08-27T09:22:07.325943+00:00,ETH,LONG,82,0,82,403848.0
2026-08-27T09:22:07.325947+00:00,XRP,WAIT,44,18,44,229.252
2026-08-27T09:22:07.325953+00:00,SOL,LONG,81,0,81,16711.0
2026-08-27T09:23:20.611084+00:00,BTC,WAIT,67,0,67,12728206.0
